"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,,,,,,
Number variables,13,,,,,,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,,,,,,
,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,RSI_Period,BuyFactor,SellFactor,SMA1buyCoef,SMA2buyCoef,RSIbuyCoef,SMA1sellCoef,SMA2sellCoef,RSIsellCoef,OBV_buyfactor,OBV_sellfactor
508,97.29032258,193.5806452,20.25806452,6.129032258,0.322580645,548.3870968,935.483871,96.77419355,32.25806452,870.9677419,-1000,-1000,225.8064516
509,58.77419355,155.0645161,135.8064516,4.516129032,0.967741935,96.77419355,612.9032258,-290.3225806,-806.4516129,290.3225806,225.8064516,-612.9032258,1000
510,161.483871,13.83870968,142.2258065,0.64516129,6.451612903,-419.3548387,-677.4193548,548.3870968,-225.8064516,-1000,-741.9354839,-225.8064516,-225.8064516
511,110.1290323,135.8064516,161.483871,6.451612903,1.935483871,-1000,-806.4516129,419.3548387,-225.8064516,419.3548387,1000,32.25806452,806.4516129
512,116.5483871,180.7419355,155.0645161,3.870967742,7.419354839,1000,-612.9032258,-870.9677419,354.8387097,-870.9677419,-870.9677419,870.9677419,-935.483871
513,71.61290323,58.77419355,58.77419355,8.709677419,6.451612903,290.3225806,161.2903226,806.4516129,483.8709677,32.25806452,225.8064516,-741.9354839,96.77419355
514,200,110.1290323,7.419354839,3.548387097,1.290322581,806.4516129,-354.8387097,-483.8709677,-225.8064516,-483.8709677,225.8064516,290.3225806,483.8709677
515,122.9677419,161.483871,103.7096774,10,3.225806452,290.3225806,419.3548387,-32.25806452,32.25806452,354.8387097,-96.77419355,935.483871,-96.77419355
516,161.483871,33.09677419,71.61290323,0,9.032258065,483.8709677,548.3870968,870.9677419,-32.25806452,-419.3548387,-225.8064516,32.25806452,-741.9354839
517,39.51612903,45.93548387,45.93548387,0.967741935,0.967741935,-806.4516129,419.3548387,612.9032258,483.8709677,-935.483871,-290.3225806,419.3548387,290.3225806
518,180.7419355,142.2258065,155.0645161,5.483870968,7.741935484,-419.3548387,-870.9677419,-96.77419355,741.9354839,-612.9032258,-1000,-32.25806452,-548.3870968
519,20.25806452,180.7419355,187.1612903,7.741935484,8.387096774,354.8387097,290.3225806,-96.77419355,935.483871,-1000,225.8064516,161.2903226,-290.3225806
520,97.29032258,90.87096774,142.2258065,5.483870968,2.903225806,677.4193548,806.4516129,419.3548387,419.3548387,32.25806452,612.9032258,-806.4516129,-741.9354839
521,148.6451613,45.93548387,155.0645161,6.774193548,9.677419355,806.4516129,806.4516129,96.77419355,225.8064516,-290.3225806,-483.8709677,806.4516129,1000
522,84.4516129,129.3870968,174.3225806,4.838709677,4.193548387,806.4516129,419.3548387,-677.4193548,-741.9354839,32.25806452,-612.9032258,-548.3870968,548.3870968
523,58.77419355,78.03225806,187.1612903,6.129032258,3.225806452,-548.3870968,96.77419355,741.9354839,225.8064516,-870.9677419,741.9354839,-677.4193548,-1000
524,52.35483871,180.7419355,71.61290323,5.161290323,6.451612903,-935.483871,935.483871,-548.3870968,612.9032258,677.4193548,-96.77419355,-354.8387097,741.9354839
525,78.03225806,187.1612903,65.19354839,9.677419355,5.483870968,-677.4193548,-32.25806452,-935.483871,-32.25806452,1000,161.2903226,-612.9032258,-806.4516129
526,90.87096774,84.4516129,129.3870968,2.580645161,0,96.77419355,419.3548387,935.483871,-870.9677419,161.2903226,-419.3548387,677.4193548,-225.8064516
527,110.1290323,97.29032258,84.4516129,7.419354839,4.516129032,-354.8387097,935.483871,-354.8387097,-161.2903226,-741.9354839,354.8387097,419.3548387,-612.9032258
528,26.67741935,129.3870968,200,6.774193548,9.35483871,225.8064516,935.483871,354.8387097,-419.3548387,-96.77419355,548.3870968,161.2903226,96.77419355
529,187.1612903,58.77419355,20.25806452,0.967741935,2.258064516,-870.9677419,-290.3225806,1000,-419.3548387,935.483871,1000,548.3870968,870.9677419
530,174.3225806,1,26.67741935,3.548387097,1.935483871,483.8709677,612.9032258,161.2903226,-548.3870968,612.9032258,-935.483871,677.4193548,-354.8387097
531,142.2258065,110.1290323,142.2258065,10,5.161290323,1000,-96.77419355,870.9677419,-677.4193548,290.3225806,354.8387097,-354.8387097,-419.3548387
532,200,135.8064516,97.29032258,1.935483871,5.806451613,161.2903226,-677.4193548,225.8064516,-935.483871,677.4193548,806.4516129,-612.9032258,-935.483871
533,65.19354839,174.3225806,13.83870968,9.35483871,7.096774194,225.8064516,806.4516129,677.4193548,290.3225806,161.2903226,1000,1000,-806.4516129
534,122.9677419,142.2258065,65.19354839,8.064516129,1.935483871,-806.4516129,-612.9032258,-354.8387097,806.4516129,-1000,-225.8064516,-935.483871,612.9032258
535,1,78.03225806,39.51612903,3.870967742,2.903225806,-935.483871,741.9354839,290.3225806,1000,935.483871,354.8387097,-225.8064516,-483.8709677
536,180.7419355,110.1290323,97.29032258,2.580645161,0.322580645,-96.77419355,-935.483871,-225.8064516,161.2903226,32.25806452,96.77419355,612.9032258,-32.25806452
537,84.4516129,45.93548387,20.25806452,10,8.709677419,32.25806452,161.2903226,-1000,-225.8064516,-806.4516129,677.4193548,741.9354839,-612.9032258
538,129.3870968,200,84.4516129,5.806451613,3.225806452,870.9677419,-548.3870968,-548.3870968,-32.25806452,290.3225806,548.3870968,741.9354839,-935.483871
539,161.483871,84.4516129,161.483871,7.741935484,4.193548387,-225.8064516,-741.9354839,-935.483871,354.8387097,548.3870968,-1000,-161.2903226,1000
540,142.2258065,1,71.61290323,1.612903226,4.838709677,612.9032258,483.8709677,548.3870968,225.8064516,-741.9354839,32.25806452,290.3225806,677.4193548
541,33.09677419,193.5806452,90.87096774,4.838709677,4.838709677,-290.3225806,290.3225806,806.4516129,870.9677419,612.9032258,1000,612.9032258,-483.8709677
542,13.83870968,122.9677419,116.5483871,5.806451613,8.387096774,-677.4193548,96.77419355,-354.8387097,-741.9354839,161.2903226,870.9677419,-870.9677419,677.4193548
543,65.19354839,1,187.1612903,0,0.322580645,-32.25806452,32.25806452,32.25806452,548.3870968,-548.3870968,612.9032258,-96.77419355,161.2903226
544,180.7419355,39.51612903,1,9.677419355,3.225806452,483.8709677,935.483871,-870.9677419,-1000,-935.483871,-806.4516129,-870.9677419,-161.2903226
545,7.419354839,90.87096774,1,7.741935484,2.580645161,870.9677419,-32.25806452,96.77419355,-225.8064516,741.9354839,806.4516129,-290.3225806,290.3225806
546,148.6451613,71.61290323,174.3225806,8.387096774,9.032258065,-548.3870968,161.2903226,1000,-935.483871,290.3225806,419.3548387,-96.77419355,-290.3225806
547,167.9032258,193.5806452,110.1290323,2.580645161,7.096774194,354.8387097,612.9032258,-870.9677419,612.9032258,-225.8064516,-225.8064516,806.4516129,-612.9032258
548,200,161.483871,58.77419355,6.451612903,7.741935484,612.9032258,354.8387097,-612.9032258,-419.3548387,-870.9677419,-935.483871,-225.8064516,32.25806452
549,71.61290323,7.419354839,26.67741935,7.741935484,5.806451613,-806.4516129,-161.2903226,-483.8709677,-1000,483.8709677,-483.8709677,-32.25806452,-1000
550,65.19354839,187.1612903,84.4516129,1.612903226,2.580645161,483.8709677,-354.8387097,419.3548387,741.9354839,-96.77419355,870.9677419,-225.8064516,1000
551,148.6451613,122.9677419,71.61290323,8.709677419,0,-612.9032258,-354.8387097,-96.77419355,-548.3870968,806.4516129,-290.3225806,483.8709677,-806.4516129
552,84.4516129,103.7096774,187.1612903,2.258064516,3.548387097,290.3225806,935.483871,-419.3548387,677.4193548,741.9354839,1000,290.3225806,1000
553,122.9677419,33.09677419,142.2258065,0.322580645,8.064516129,-677.4193548,677.4193548,-806.4516129,741.9354839,483.8709677,806.4516129,1000,-483.8709677
554,78.03225806,84.4516129,71.61290323,7.419354839,7.096774194,-1000,161.2903226,32.25806452,1000,-96.77419355,-612.9032258,-935.483871,32.25806452
555,20.25806452,161.483871,97.29032258,0.322580645,3.548387097,1000,548.3870968,806.4516129,-612.9032258,-935.483871,483.8709677,-1000,419.3548387
556,103.7096774,45.93548387,52.35483871,9.35483871,2.258064516,-612.9032258,1000,-290.3225806,-935.483871,-548.3870968,-32.25806452,161.2903226,-741.9354839
557,129.3870968,52.35483871,187.1612903,1.290322581,9.032258065,-354.8387097,-290.3225806,354.8387097,806.4516129,32.25806452,-1000,-612.9032258,806.4516129
558,110.1290323,187.1612903,200,0.322580645,1.290322581,161.2903226,225.8064516,-612.9032258,96.77419355,354.8387097,290.3225806,677.4193548,935.483871
559,33.09677419,78.03225806,58.77419355,7.096774194,5.161290323,-225.8064516,-225.8064516,419.3548387,-741.9354839,806.4516129,-677.4193548,806.4516129,-32.25806452
560,116.5483871,142.2258065,148.6451613,6.129032258,6.451612903,-32.25806452,806.4516129,354.8387097,-1000,-225.8064516,677.4193548,290.3225806,-677.4193548
561,45.93548387,39.51612903,71.61290323,2.580645161,6.129032258,-419.3548387,-290.3225806,483.8709677,419.3548387,-870.9677419,225.8064516,1000,612.9032258
562,155.0645161,90.87096774,84.4516129,4.193548387,3.548387097,32.25806452,-806.4516129,-870.9677419,1000,-354.8387097,225.8064516,-483.8709677,-32.25806452
563,1,122.9677419,193.5806452,4.516129032,1.612903226,1000,290.3225806,612.9032258,-290.3225806,677.4193548,-806.4516129,-806.4516129,-612.9032258
564,122.9677419,200,135.8064516,1.935483871,9.35483871,-290.3225806,-741.9354839,-483.8709677,419.3548387,-677.4193548,-548.3870968,677.4193548,161.2903226
565,39.51612903,78.03225806,20.25806452,4.193548387,4.516129032,806.4516129,1000,-612.9032258,290.3225806,-677.4193548,-161.2903226,-870.9677419,-354.8387097
566,180.7419355,13.83870968,116.5483871,9.35483871,0.64516129,290.3225806,354.8387097,-161.2903226,-612.9032258,419.3548387,-161.2903226,354.8387097,290.3225806
567,155.0645161,135.8064516,155.0645161,8.709677419,4.838709677,-354.8387097,-483.8709677,-806.4516129,32.25806452,-96.77419355,419.3548387,-806.4516129,935.483871
568,135.8064516,148.6451613,45.93548387,6.451612903,6.129032258,419.3548387,225.8064516,96.77419355,1000,-741.9354839,-870.9677419,-96.77419355,483.8709677
569,135.8064516,1,161.483871,7.096774194,5.483870968,-548.3870968,-870.9677419,-612.9032258,-612.9032258,-290.3225806,-419.3548387,612.9032258,-612.9032258
570,97.29032258,33.09677419,122.9677419,9.032258065,1.612903226,870.9677419,32.25806452,-483.8709677,225.8064516,225.8064516,1000,-225.8064516,741.9354839
571,142.2258065,180.7419355,84.4516129,3.548387097,0.322580645,-225.8064516,1000,1000,96.77419355,-161.2903226,-548.3870968,-741.9354839,419.3548387
572,58.77419355,148.6451613,1,0.967741935,8.064516129,-612.9032258,-225.8064516,548.3870968,-96.77419355,161.2903226,-612.9032258,96.77419355,-612.9032258
573,45.93548387,110.1290323,58.77419355,9.677419355,8.709677419,677.4193548,870.9677419,-96.77419355,-290.3225806,612.9032258,870.9677419,96.77419355,354.8387097
574,90.87096774,26.67741935,110.1290323,3.548387097,5.161290323,419.3548387,161.2903226,548.3870968,677.4193548,483.8709677,-290.3225806,-612.9032258,-161.2903226
575,110.1290323,26.67741935,193.5806452,5.161290323,2.903225806,-483.8709677,-161.2903226,935.483871,483.8709677,-548.3870968,96.77419355,-935.483871,-548.3870968
576,161.483871,65.19354839,13.83870968,0.322580645,10,419.3548387,935.483871,290.3225806,483.8709677,290.3225806,-419.3548387,483.8709677,612.9032258
577,7.419354839,33.09677419,200,6.129032258,3.548387097,677.4193548,-354.8387097,-32.25806452,-806.4516129,-741.9354839,-677.4193548,-32.25806452,-935.483871
578,78.03225806,142.2258065,20.25806452,6.451612903,0,-354.8387097,677.4193548,548.3870968,-935.483871,612.9032258,548.3870968,-354.8387097,-32.25806452
579,187.1612903,20.25806452,167.9032258,8.387096774,1.935483871,870.9677419,419.3548387,-612.9032258,-96.77419355,1000,-677.4193548,870.9677419,161.2903226
580,116.5483871,71.61290323,71.61290323,9.032258065,5.483870968,161.2903226,-548.3870968,-354.8387097,-419.3548387,419.3548387,96.77419355,-483.8709677,-354.8387097
581,187.1612903,200,78.03225806,3.548387097,7.096774194,-548.3870968,870.9677419,806.4516129,-806.4516129,-1000,290.3225806,-290.3225806,-741.9354839
582,90.87096774,187.1612903,78.03225806,4.838709677,5.806451613,677.4193548,548.3870968,677.4193548,612.9032258,870.9677419,741.9354839,-870.9677419,483.8709677
583,52.35483871,39.51612903,45.93548387,2.903225806,9.35483871,354.8387097,-1000,-32.25806452,870.9677419,32.25806452,677.4193548,870.9677419,-354.8387097
584,71.61290323,26.67741935,33.09677419,7.096774194,7.741935484,-161.2903226,290.3225806,-741.9354839,290.3225806,290.3225806,-32.25806452,-1000,483.8709677
585,135.8064516,161.483871,155.0645161,0.64516129,0.64516129,677.4193548,-161.2903226,354.8387097,870.9677419,1000,225.8064516,-290.3225806,-161.2903226
586,58.77419355,200,129.3870968,1.290322581,0.64516129,-1000,741.9354839,-96.77419355,96.77419355,-806.4516129,-935.483871,-548.3870968,-32.25806452
587,103.7096774,90.87096774,155.0645161,5.806451613,5.483870968,-96.77419355,-354.8387097,1000,-1000,612.9032258,-225.8064516,419.3548387,806.4516129
588,174.3225806,187.1612903,97.29032258,2.903225806,8.709677419,-32.25806452,-870.9677419,-290.3225806,419.3548387,-419.3548387,1000,-548.3870968,290.3225806
589,200,1,122.9677419,4.516129032,7.096774194,419.3548387,-741.9354839,354.8387097,-32.25806452,-161.2903226,-161.2903226,-354.8387097,935.483871
590,97.29032258,142.2258065,174.3225806,0.64516129,5.806451613,935.483871,870.9677419,483.8709677,96.77419355,-419.3548387,-96.77419355,612.9032258,-419.3548387
591,122.9677419,1,45.93548387,8.709677419,1.290322581,935.483871,-225.8064516,-935.483871,-935.483871,935.483871,-354.8387097,-1000,354.8387097
592,58.77419355,84.4516129,155.0645161,8.387096774,10,290.3225806,290.3225806,870.9677419,-419.3548387,-677.4193548,870.9677419,-419.3548387,-677.4193548
593,103.7096774,58.77419355,122.9677419,6.451612903,4.516129032,-225.8064516,96.77419355,612.9032258,548.3870968,-1000,161.2903226,-32.25806452,225.8064516
594,26.67741935,187.1612903,33.09677419,0.64516129,8.387096774,-354.8387097,161.2903226,741.9354839,-354.8387097,225.8064516,-225.8064516,-161.2903226,-935.483871
595,13.83870968,84.4516129,1,4.838709677,6.451612903,-806.4516129,741.9354839,-806.4516129,-548.3870968,-354.8387097,161.2903226,354.8387097,419.3548387
596,39.51612903,13.83870968,122.9677419,8.064516129,3.225806452,677.4193548,-806.4516129,-419.3548387,-935.483871,-419.3548387,-870.9677419,1000,-677.4193548
597,200,174.3225806,142.2258065,3.870967742,0.322580645,-161.2903226,-1000,806.4516129,-354.8387097,806.4516129,-483.8709677,677.4193548,677.4193548
598,180.7419355,97.29032258,52.35483871,7.096774194,4.838709677,96.77419355,-32.25806452,354.8387097,354.8387097,354.8387097,-612.9032258,-225.8064516,-1000
599,142.2258065,116.5483871,97.29032258,4.838709677,0,-1000,806.4516129,-419.3548387,483.8709677,-32.25806452,-225.8064516,161.2903226,225.8064516
600,174.3225806,52.35483871,39.51612903,3.225806452,0.64516129,-806.4516129,548.3870968,-548.3870968,-935.483871,-741.9354839,96.77419355,-741.9354839,870.9677419
601,1,174.3225806,20.25806452,9.677419355,9.677419355,935.483871,-161.2903226,-161.2903226,741.9354839,-870.9677419,419.3548387,161.2903226,419.3548387
602,52.35483871,13.83870968,90.87096774,0,2.580645161,806.4516129,161.2903226,290.3225806,935.483871,354.8387097,935.483871,-806.4516129,-806.4516129
603,39.51612903,193.5806452,167.9032258,1.935483871,6.774193548,419.3548387,-548.3870968,1000,-290.3225806,161.2903226,225.8064516,-32.25806452,32.25806452
604,65.19354839,78.03225806,174.3225806,3.225806452,6.129032258,-677.4193548,-1000,354.8387097,612.9032258,-935.483871,-419.3548387,741.9354839,-548.3870968
605,78.03225806,122.9677419,84.4516129,5.483870968,0.967741935,-548.3870968,-1000,161.2903226,-225.8064516,935.483871,96.77419355,1000,548.3870968
606,26.67741935,116.5483871,1,7.096774194,4.516129032,-32.25806452,-548.3870968,806.4516129,96.77419355,-612.9032258,419.3548387,-612.9032258,612.9032258
607,103.7096774,71.61290323,110.1290323,3.870967742,0,-32.25806452,548.3870968,-741.9354839,225.8064516,1000,-806.4516129,612.9032258,-96.77419355
608,45.93548387,155.0645161,187.1612903,8.709677419,5.483870968,548.3870968,-96.77419355,677.4193548,-741.9354839,-32.25806452,548.3870968,870.9677419,741.9354839
609,187.1612903,52.35483871,65.19354839,2.903225806,3.548387097,225.8064516,-161.2903226,-741.9354839,32.25806452,806.4516129,-548.3870968,225.8064516,-612.9032258
610,161.483871,103.7096774,103.7096774,9.677419355,1.612903226,-1000,-612.9032258,741.9354839,290.3225806,32.25806452,-677.4193548,548.3870968,-419.3548387
611,20.25806452,155.0645161,45.93548387,0,4.838709677,-870.9677419,935.483871,935.483871,-290.3225806,-870.9677419,806.4516129,354.8387097,-96.77419355
612,20.25806452,71.61290323,103.7096774,4.838709677,8.064516129,-419.3548387,-483.8709677,96.77419355,-677.4193548,-161.2903226,290.3225806,741.9354839,354.8387097
613,84.4516129,174.3225806,167.9032258,1.612903226,5.806451613,96.77419355,-935.483871,-32.25806452,-32.25806452,-548.3870968,290.3225806,-806.4516129,-677.4193548
614,129.3870968,193.5806452,142.2258065,7.096774194,9.677419355,161.2903226,483.8709677,-419.3548387,1000,-161.2903226,-290.3225806,870.9677419,-870.9677419
615,193.5806452,7.419354839,193.5806452,8.064516129,9.35483871,-677.4193548,-483.8709677,548.3870968,-548.3870968,-870.9677419,-677.4193548,-419.3548387,483.8709677
616,78.03225806,65.19354839,180.7419355,4.193548387,9.677419355,677.4193548,-96.77419355,-1000,-96.77419355,354.8387097,32.25806452,-548.3870968,-225.8064516
617,116.5483871,116.5483871,45.93548387,6.774193548,2.258064516,-677.4193548,-741.9354839,32.25806452,290.3225806,96.77419355,225.8064516,-548.3870968,741.9354839
618,7.419354839,52.35483871,135.8064516,1.612903226,6.451612903,-548.3870968,-419.3548387,-935.483871,677.4193548,-806.4516129,-32.25806452,870.9677419,612.9032258
619,103.7096774,26.67741935,1,2.580645161,0.967741935,677.4193548,-741.9354839,-612.9032258,741.9354839,806.4516129,-741.9354839,-677.4193548,-290.3225806
620,116.5483871,135.8064516,193.5806452,4.838709677,7.741935484,483.8709677,-32.25806452,-548.3870968,1000,225.8064516,-483.8709677,96.77419355,-225.8064516
621,1,155.0645161,7.419354839,7.741935484,3.548387097,-32.25806452,225.8064516,161.2903226,-419.3548387,96.77419355,-612.9032258,-741.9354839,225.8064516
622,45.93548387,174.3225806,26.67741935,9.032258065,9.032258065,-870.9677419,290.3225806,548.3870968,548.3870968,-161.2903226,-419.3548387,-548.3870968,-935.483871
623,90.87096774,13.83870968,58.77419355,0.322580645,5.483870968,-161.2903226,-483.8709677,-870.9677419,-96.77419355,96.77419355,677.4193548,161.2903226,1000
624,155.0645161,187.1612903,135.8064516,8.064516129,0.64516129,354.8387097,1000,-741.9354839,-741.9354839,483.8709677,-96.77419355,290.3225806,806.4516129
625,84.4516129,148.6451613,110.1290323,9.677419355,0.64516129,-741.9354839,32.25806452,-612.9032258,483.8709677,677.4193548,-1000,-483.8709677,677.4193548
626,142.2258065,103.7096774,110.1290323,8.709677419,10,806.4516129,-1000,-225.8064516,-290.3225806,-548.3870968,161.2903226,-225.8064516,806.4516129
627,71.61290323,65.19354839,45.93548387,1.290322581,2.903225806,-419.3548387,-32.25806452,-290.3225806,32.25806452,-290.3225806,-806.4516129,-354.8387097,-677.4193548
628,193.5806452,129.3870968,26.67741935,3.870967742,3.870967742,-1000,-354.8387097,-612.9032258,870.9677419,-548.3870968,-96.77419355,-1000,-225.8064516
629,148.6451613,78.03225806,7.419354839,2.258064516,8.387096774,-806.4516129,-32.25806452,870.9677419,161.2903226,-161.2903226,677.4193548,935.483871,161.2903226
630,135.8064516,45.93548387,135.8064516,5.161290323,4.838709677,-419.3548387,-548.3870968,-161.2903226,-870.9677419,-419.3548387,870.9677419,548.3870968,-32.25806452
631,39.51612903,180.7419355,110.1290323,6.129032258,4.193548387,483.8709677,677.4193548,-1000,-612.9032258,935.483871,419.3548387,-419.3548387,-870.9677419
632,116.5483871,78.03225806,65.19354839,0,7.096774194,870.9677419,483.8709677,612.9032258,-483.8709677,-612.9032258,870.9677419,161.2903226,548.3870968
633,26.67741935,97.29032258,45.93548387,3.548387097,3.225806452,161.2903226,806.4516129,-1000,612.9032258,806.4516129,870.9677419,-32.25806452,870.9677419
634,84.4516129,65.19354839,84.4516129,6.774193548,7.096774194,-161.2903226,-612.9032258,483.8709677,-935.483871,483.8709677,-935.483871,96.77419355,161.2903226
635,161.483871,193.5806452,148.6451613,6.451612903,0.967741935,-935.483871,-935.483871,677.4193548,935.483871,-677.4193548,-483.8709677,225.8064516,354.8387097
636,26.67741935,161.483871,122.9677419,8.709677419,0.967741935,483.8709677,-290.3225806,-741.9354839,354.8387097,161.2903226,32.25806452,741.9354839,-419.3548387
637,97.29032258,167.9032258,90.87096774,5.806451613,9.35483871,-419.3548387,677.4193548,-612.9032258,-290.3225806,-935.483871,-32.25806452,290.3225806,870.9677419
638,78.03225806,180.7419355,200,8.064516129,6.129032258,806.4516129,-225.8064516,806.4516129,741.9354839,-806.4516129,612.9032258,548.3870968,290.3225806
639,97.29032258,129.3870968,13.83870968,1.612903226,1.935483871,-935.483871,-483.8709677,935.483871,-935.483871,806.4516129,483.8709677,935.483871,-1000
640,174.3225806,142.2258065,122.9677419,0.967741935,1.290322581,-96.77419355,290.3225806,96.77419355,612.9032258,-870.9677419,-548.3870968,32.25806452,677.4193548
641,135.8064516,65.19354839,122.9677419,1.612903226,8.387096774,-290.3225806,741.9354839,677.4193548,-419.3548387,548.3870968,-290.3225806,-1000,548.3870968
642,65.19354839,116.5483871,180.7419355,6.129032258,8.709677419,870.9677419,-419.3548387,-161.2903226,-548.3870968,32.25806452,-483.8709677,-354.8387097,-483.8709677
643,97.29032258,110.1290323,193.5806452,6.774193548,6.129032258,-1000,419.3548387,-870.9677419,-32.25806452,935.483871,935.483871,-32.25806452,-354.8387097
644,58.77419355,7.419354839,97.29032258,3.548387097,5.483870968,32.25806452,-612.9032258,-677.4193548,-354.8387097,-741.9354839,-161.2903226,1000,-870.9677419
645,129.3870968,65.19354839,90.87096774,9.35483871,5.161290323,-1000,-741.9354839,-32.25806452,225.8064516,-354.8387097,806.4516129,-741.9354839,-612.9032258
646,161.483871,52.35483871,26.67741935,4.838709677,6.129032258,870.9677419,-806.4516129,-225.8064516,-419.3548387,677.4193548,419.3548387,290.3225806,-806.4516129
647,52.35483871,45.93548387,174.3225806,2.580645161,1.612903226,-225.8064516,483.8709677,161.2903226,806.4516129,-32.25806452,806.4516129,-870.9677419,935.483871
648,26.67741935,122.9677419,161.483871,0,2.903225806,-741.9354839,-935.483871,-161.2903226,-806.4516129,483.8709677,-741.9354839,-548.3870968,225.8064516
649,45.93548387,78.03225806,135.8064516,3.548387097,7.741935484,-354.8387097,-935.483871,96.77419355,-1000,354.8387097,1000,354.8387097,-290.3225806
650,116.5483871,7.419354839,110.1290323,5.806451613,9.677419355,290.3225806,-935.483871,935.483871,-225.8064516,-419.3548387,354.8387097,-1000,935.483871
651,193.5806452,33.09677419,148.6451613,9.35483871,4.838709677,354.8387097,741.9354839,-354.8387097,419.3548387,1000,-419.3548387,-354.8387097,96.77419355
652,45.93548387,103.7096774,122.9677419,1.935483871,2.580645161,-548.3870968,612.9032258,-677.4193548,-677.4193548,-354.8387097,-483.8709677,161.2903226,-96.77419355
653,174.3225806,161.483871,71.61290323,1.290322581,0.322580645,870.9677419,870.9677419,-1000,741.9354839,-354.8387097,-161.2903226,-806.4516129,483.8709677
654,52.35483871,142.2258065,39.51612903,9.032258065,7.419354839,225.8064516,-32.25806452,-1000,-741.9354839,96.77419355,290.3225806,548.3870968,32.25806452
655,1,135.8064516,174.3225806,0.967741935,6.774193548,548.3870968,-612.9032258,-741.9354839,-483.8709677,354.8387097,161.2903226,-354.8387097,1000
656,180.7419355,1,135.8064516,5.806451613,4.193548387,677.4193548,161.2903226,483.8709677,-161.2903226,96.77419355,161.2903226,806.4516129,-483.8709677
657,148.6451613,135.8064516,90.87096774,3.225806452,4.516129032,96.77419355,483.8709677,-225.8064516,483.8709677,-870.9677419,612.9032258,-1000,741.9354839
658,90.87096774,200,155.0645161,4.193548387,8.387096774,161.2903226,612.9032258,-935.483871,806.4516129,-548.3870968,-612.9032258,-354.8387097,419.3548387
659,110.1290323,110.1290323,71.61290323,5.483870968,3.548387097,741.9354839,354.8387097,-806.4516129,-935.483871,-161.2903226,-483.8709677,-161.2903226,96.77419355
660,13.83870968,174.3225806,84.4516129,0.967741935,10,-32.25806452,-32.25806452,-96.77419355,677.4193548,-32.25806452,-677.4193548,225.8064516,96.77419355
661,116.5483871,90.87096774,33.09677419,8.387096774,0,419.3548387,870.9677419,-677.4193548,32.25806452,-483.8709677,-354.8387097,-870.9677419,-1000
662,39.51612903,135.8064516,13.83870968,5.483870968,8.387096774,1000,-935.483871,354.8387097,225.8064516,741.9354839,-935.483871,548.3870968,483.8709677
663,122.9677419,122.9677419,167.9032258,4.838709677,3.548387097,-935.483871,161.2903226,-290.3225806,96.77419355,-870.9677419,-1000,-290.3225806,-354.8387097
664,155.0645161,174.3225806,58.77419355,0,1.612903226,-419.3548387,612.9032258,354.8387097,96.77419355,-741.9354839,161.2903226,-161.2903226,290.3225806
665,97.29032258,135.8064516,116.5483871,10,2.258064516,741.9354839,-161.2903226,-419.3548387,354.8387097,612.9032258,741.9354839,-483.8709677,612.9032258
666,58.77419355,161.483871,39.51612903,7.419354839,2.580645161,-741.9354839,483.8709677,677.4193548,-1000,-419.3548387,419.3548387,806.4516129,-354.8387097
667,45.93548387,13.83870968,84.4516129,7.096774194,6.774193548,-612.9032258,548.3870968,-483.8709677,-419.3548387,-806.4516129,-1000,-935.483871,-483.8709677
668,142.2258065,200,116.5483871,5.483870968,6.129032258,-870.9677419,-612.9032258,290.3225806,870.9677419,-419.3548387,-290.3225806,-677.4193548,-612.9032258
669,13.83870968,116.5483871,20.25806452,9.032258065,6.774193548,677.4193548,225.8064516,935.483871,-612.9032258,741.9354839,-548.3870968,870.9677419,806.4516129
670,193.5806452,97.29032258,116.5483871,4.838709677,9.677419355,-741.9354839,-290.3225806,161.2903226,290.3225806,-1000,-548.3870968,-806.4516129,-935.483871
671,1,65.19354839,65.19354839,6.451612903,7.419354839,806.4516129,-290.3225806,-548.3870968,-677.4193548,-419.3548387,741.9354839,677.4193548,-161.2903226
672,20.25806452,20.25806452,193.5806452,7.419354839,5.483870968,677.4193548,1000,161.2903226,548.3870968,-354.8387097,1000,-354.8387097,612.9032258
673,71.61290323,84.4516129,7.419354839,1.612903226,6.129032258,161.2903226,1000,-161.2903226,-161.2903226,-32.25806452,-935.483871,612.9032258,354.8387097
674,129.3870968,20.25806452,45.93548387,9.677419355,4.193548387,-548.3870968,-483.8709677,290.3225806,96.77419355,161.2903226,-225.8064516,290.3225806,96.77419355
675,33.09677419,155.0645161,103.7096774,2.903225806,1.935483871,806.4516129,548.3870968,-96.77419355,-1000,161.2903226,-354.8387097,-354.8387097,-935.483871
676,58.77419355,45.93548387,84.4516129,4.838709677,9.032258065,225.8064516,-741.9354839,290.3225806,161.2903226,1000,-96.77419355,-32.25806452,677.4193548
677,97.29032258,116.5483871,187.1612903,8.064516129,7.741935484,1000,161.2903226,-935.483871,870.9677419,-161.2903226,96.77419355,483.8709677,-96.77419355
